time;dataset;alpha;distribution;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;client number;contribution
2023-07-06 00:45:39;tictactoe;0.8;label skew;6703;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;4;61.999999999999936
2023-07-06 00:45:39;tictactoe;0.8;label skew;6703;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;5;182.00000000000043
2023-07-06 00:45:39;tictactoe;0.8;label skew;6703;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;6;82.00000000000011
2023-07-06 00:45:39;tictactoe;0.8;label skew;6703;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;7;94.00000000000026
2023-07-06 00:45:39;tictactoe;0.8;label skew;6699;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;0;0.04216368868947029
2023-07-06 00:45:39;tictactoe;0.8;label skew;6699;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;1;0.04853271692991257
2023-07-06 00:45:39;tictactoe;0.8;label skew;6699;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;2;0.015796594321727753
2023-07-06 00:45:39;tictactoe;0.8;label skew;6699;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;3;0.002118368400260806
2023-07-06 00:45:39;tictactoe;0.8;label skew;6699;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;4;0.47335636615753174
2023-07-06 00:45:39;tictactoe;0.8;label skew;6699;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;5;0.34871503710746765
2023-07-06 00:45:39;tictactoe;0.8;label skew;6699;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;6;-0.001824705395847559
2023-07-06 00:45:39;tictactoe;0.8;label skew;6699;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;7;0.07114182412624359
2023-07-06 00:45:39;tictactoe;0.8;label skew;6700;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;0;-0.03127183020114899
2023-07-06 00:45:39;tictactoe;0.8;label skew;6700;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;1;1.17041015625
2023-07-06 00:45:39;tictactoe;0.8;label skew;6700;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;2;-0.006384739186614752
2023-07-06 00:45:39;tictactoe;0.8;label skew;6700;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;3;0.04265186935663223
2023-07-06 00:45:39;tictactoe;0.8;label skew;6700;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;4;-0.027472350746393204
2023-07-06 00:45:39;tictactoe;0.8;label skew;6700;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;5;-0.06421966850757599
2023-07-06 00:45:39;tictactoe;0.8;label skew;6700;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;6;-0.03442789614200592
2023-07-06 00:45:39;tictactoe;0.8;label skew;6700;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;7;-0.049285463988780975
